State_County,location
MI_Van Buren,42.28125_-86.28125
MI_Van Buren,42.28125_-86.21875
MI_Kalamazoo,42.21875_-85.65625
MI_Kalamazoo,42.21875_-85.53125
MI_Kalamazoo,42.21875_-85.34375
MI_Calhoun,42.15625_-84.96875
MI_Calhoun,42.15625_-84.84375
MI_Calhoun,42.15625_-84.78125
MI_Lenawee,42.03125_-83.84375
MI_Lenawee,42.03125_-83.78125
OH_Ashtabula,41.71875_-80.65625
PA_Crawford,41.65625_-80.03125
PA_Crawford,41.65625_-79.96875
PA_Elk,41.46875_-78.71875
PA_Lycoming,41.21875_-76.84375
PA_Northumberland,41.15625_-76.78125
PA_Lycoming,41.21875_-76.78125
PA_Columbia,41.15625_-76.53125
PA_Columbia,41.15625_-76.46875
PA_Columbia,41.15625_-76.40625
NJ_Warren,40.90625_-75.03125
CA_Glenn,39.78125_-122.53125
CA_Tehama,39.84375_-122.09375
CA_Butte,39.84375_-122.03125
CA_Butte,39.84375_-121.96875
CA_Butte,39.84375_-121.90625
CA_Butte,39.84375_-121.84375
CA_Tehama,39.90625_-122.03125
CA_Tehama,39.90625_-121.96875
CA_Tehama,39.96875_-121.96875
CA_Tehama,39.96875_-121.90625
CA_Tehama,40.03125_-122.03125
CA_Tehama,40.03125_-121.96875
CA_Tehama,40.09375_-122.03125
CA_Plumas,40.03125_-121.28125
NV_Pershing,40.65625_-118.21875
NV_Humboldt,40.78125_-117.59375
NV_Elko,41.09375_-115.34375
NV_Elko,41.15625_-115.28125
NV_Elko,41.21875_-114.84375
NV_Elko,41.21875_-114.78125
NV_Elko,41.28125_-114.34375
UT_Box Elder,41.46875_-113.21875
UT_Box Elder,41.53125_-112.46875
UT_Cache,41.59375_-111.84375
WY_Carbon,42.21875_-106.21875
WY_Carbon,42.21875_-106.15625
WY_Carbon,42.21875_-106.09375
WY_Carbon,42.28125_-106.15625
WY_Carbon,42.28125_-106.09375
WY_Carbon,42.34375_-106.09375
NE_Box Butte,42.40625_-103.40625
NE_Brown,42.53125_-99.96875
NE_Brown,42.53125_-99.90625
NE_Holt,42.59375_-98.84375
NE_Holt,42.59375_-98.78125
NE_Holt,42.59375_-98.71875
NE_Holt,42.59375_-98.65625
NE_Holt,42.53125_-98.46875
NE_Holt,42.53125_-98.40625
NE_Holt,42.59375_-98.46875
NE_Holt,42.59375_-98.40625
NE_Knox,42.59375_-98.09375
NE_Knox,42.53125_-97.71875
NE_Knox,42.53125_-97.65625
NE_Knox,42.53125_-97.59375
NE_Knox,42.59375_-97.71875
NE_Knox,42.59375_-97.65625
NE_Knox,42.59375_-97.59375
NE_Knox,42.59375_-97.53125
NE_Knox,42.65625_-97.53125
NE_Cedar,42.59375_-97.40625
NE_Cedar,42.59375_-97.34375
NE_Cedar,42.59375_-97.28125
NE_Cedar,42.59375_-97.21875
NE_Cedar,42.59375_-97.15625
NE_Cedar,42.59375_-97.09375
NE_Dixon,42.59375_-96.96875
NE_Dixon,42.59375_-96.90625
NE_Dixon,42.59375_-96.84375
IA_Plymouth,42.59375_-96.28125
IA_Buena Vista,42.59375_-95.28125
IA_Pocahontas,42.59375_-94.65625
IA_Pocahontas,42.59375_-94.59375
IA_Webster,42.59375_-94.28125
IA_Webster,42.59375_-94.21875
IA_Webster,42.59375_-94.15625
IA_Wright,42.59375_-93.96875
IA_Wright,42.59375_-93.90625
IA_Franklin,42.59375_-93.46875
IA_Buchanan,42.53125_-92.03125
IA_Buchanan,42.53125_-91.84375
IA_Delaware,42.53125_-91.40625
IA_Dubuque,42.53125_-91.09375
IL_Jo Daviess,42.46875_-90.40625
IL_Jo Daviess,42.46875_-90.03125
IL_Stephenson,42.46875_-89.84375
IL_Stephenson,42.46875_-89.78125
IL_Stephenson,42.46875_-89.71875
IL_Stephenson,42.46875_-89.65625
IL_Boone,42.40625_-88.84375
IL_McHenry,42.34375_-88.53125
IL_McHenry,42.34375_-88.46875
IL_McHenry,42.34375_-88.40625
IL_McHenry,42.40625_-88.53125
MI_Van Buren,42.21875_-86.03125
MI_Van Buren,42.21875_-85.78125
MI_Calhoun,42.15625_-85.28125
MI_Calhoun,42.15625_-85.21875
MI_Jackson,42.09375_-84.46875
MI_Jackson,42.09375_-84.34375
MI_Jackson,42.09375_-84.28125
MI_Lenawee,42.03125_-83.96875
MI_Monroe,42.03125_-83.71875
MI_Monroe,42.03125_-83.65625
MI_Washtenaw,42.09375_-83.71875
MI_Washtenaw,42.09375_-83.65625
MI_Monroe,41.96875_-83.34375
PA_Crawford,41.65625_-80.46875
PA_Crawford,41.65625_-80.40625
PA_Elk,41.40625_-78.53125
PA_Columbia,41.03125_-76.46875
PA_Columbia,41.09375_-76.46875
PA_Columbia,41.09375_-76.34375
PA_Northampton,40.90625_-75.09375
CA_Tehama,39.84375_-122.15625
CA_Plumas,40.09375_-121.15625
NV_Washoe,40.28125_-119.84375
NV_Washoe,40.40625_-119.40625
NV_Pershing,40.65625_-117.78125
NV_Pershing,40.71875_-117.90625
NV_Pershing,40.71875_-117.78125
NV_Pershing,40.71875_-117.65625
NV_Humboldt,40.84375_-117.03125
NV_Elko,41.09375_-115.46875
NV_Elko,41.21875_-114.65625
NV_Elko,41.28125_-114.09375
UT_Box Elder,41.40625_-113.21875
UT_Cache,41.59375_-111.90625
WY_Sweetwater,42.03125_-107.96875
WY_Carbon,42.09375_-106.90625
WY_Albany,42.21875_-105.34375
NE_Sioux,42.34375_-103.53125
NE_Box Butte,42.34375_-103.09375
NE_Box Butte,42.40625_-102.84375
NE_Rock,42.53125_-99.53125
NE_Holt,42.53125_-98.90625
NE_Holt,42.53125_-98.84375
NE_Holt,42.53125_-98.78125
NE_Holt,42.53125_-98.71875
IA_Ida,42.53125_-95.59375
IA_Ida,42.53125_-95.46875
IA_Ida,42.53125_-95.40625
IA_Pocahontas,42.59375_-94.71875
IA_Hardin,42.53125_-93.03125
IA_Grundy,42.53125_-92.96875
IA_Grundy,42.53125_-92.90625
IA_Grundy,42.53125_-92.78125
IA_Grundy,42.53125_-92.65625
IA_Grundy,42.53125_-92.59375
IA_Black Hawk,42.53125_-92.53125
IA_Black Hawk,42.53125_-92.15625
IA_Delaware,42.46875_-91.21875
IA_Dubuque,42.46875_-90.96875
IL_Jo Daviess,42.46875_-90.53125
IL_Jo Daviess,42.46875_-90.46875
IL_Jo Daviess,42.40625_-90.40625
IL_Jo Daviess,42.40625_-90.21875
IL_Jo Daviess,42.34375_-89.96875
IL_Stephenson,42.34375_-89.90625
IL_Jo Daviess,42.40625_-90.03125
IL_Jo Daviess,42.40625_-89.96875
IL_Stephenson,42.40625_-89.90625
IL_Jo Daviess,42.46875_-89.96875
IL_Stephenson,42.46875_-89.90625
IL_Stephenson,42.40625_-89.78125
IL_Stephenson,42.40625_-89.40625
IL_Winnebago,42.40625_-89.34375
IL_Winnebago,42.40625_-89.21875
IL_McHenry,42.34375_-88.59375
MI_Van Buren,42.15625_-86.21875
MI_Van Buren,42.21875_-86.21875
MI_Kalamazoo,42.15625_-85.71875
MI_Calhoun,42.09375_-84.84375
MI_Calhoun,42.09375_-84.78125
MI_Calhoun,42.09375_-84.71875
MI_Lenawee,41.96875_-84.09375
MI_Lenawee,42.03125_-84.09375
MI_Monroe,41.96875_-83.71875
MI_Monroe,41.96875_-83.53125
MI_Monroe,41.96875_-83.46875
OH_Lake,41.71875_-81.21875
OH_Ashtabula,41.65625_-80.90625
OH_Ashtabula,41.65625_-80.78125
PA_Venango,41.53125_-79.78125
PA_Elk,41.40625_-78.78125
PA_Union,41.09375_-76.90625
PA_Lycoming,41.15625_-76.90625
PA_Luzerne,41.03125_-76.21875
PA_Luzerne,41.03125_-76.15625
PA_Monroe,40.90625_-75.46875
PA_Monroe,40.90625_-75.40625
PA_Northampton,40.84375_-75.09375
NJ_Warren,40.84375_-74.90625
CA_Glenn,39.78125_-122.28125
CA_Plumas,40.09375_-120.84375
CA_Lassen,40.21875_-120.28125
NV_Pershing,40.65625_-117.96875
NV_Elko,41.03125_-115.71875
UT_Rich,41.59375_-111.15625
UT_Rich,41.65625_-111.15625
UT_Rich,41.71875_-111.09375
WY_Sweetwater,41.90625_-108.34375
WY_Sweetwater,41.90625_-108.28125
WY_Sweetwater,41.96875_-108.28125
WY_Albany,42.15625_-105.96875
NE_Box Butte,42.34375_-103.34375
NE_Box Butte,42.34375_-103.28125
NE_Box Butte,42.28125_-103.21875
NE_Box Butte,42.34375_-103.21875
NE_Box Butte,42.34375_-103.15625
NE_Box Butte,42.34375_-103.03125
NE_Box Butte,42.34375_-102.96875
NE_Box Butte,42.28125_-102.84375
NE_Box Butte,42.34375_-102.84375
NE_Holt,42.53125_-98.34375
NE_Knox,42.53125_-97.96875
NE_Knox,42.53125_-97.90625
NE_Knox,42.53125_-97.84375
NE_Knox,42.53125_-97.53125
NE_Cedar,42.53125_-97.40625
NE_Cedar,42.53125_-97.34375
NE_Cedar,42.53125_-97.21875
NE_Dixon,42.53125_-96.90625
NE_Dakota,42.46875_-96.65625
NE_Dakota,42.46875_-96.59375
NE_Dakota,42.46875_-96.53125
NE_Dixon,42.53125_-96.65625
SD_Union,42.53125_-96.59375
SD_Union,42.59375_-96.65625
SD_Union,42.59375_-96.59375
SD_Union,42.59375_-96.53125
IA_Woodbury,42.53125_-96.28125
IA_Woodbury,42.53125_-96.21875
IA_Woodbury,42.53125_-96.15625
IA_Woodbury,42.53125_-96.09375
IA_Woodbury,42.53125_-96.03125
IA_Woodbury,42.53125_-95.90625
IA_Woodbury,42.53125_-95.84375
IA_Woodbury,42.53125_-95.78125
IA_Ida,42.53125_-95.71875
IA_Plymouth,42.59375_-95.90625
IA_Plymouth,42.65625_-95.90625
IA_Sac,42.53125_-95.15625
IA_Sac,42.53125_-95.09375
IA_Sac,42.53125_-95.03125
IA_Buena Vista,42.59375_-95.03125
IA_Buena Vista,42.65625_-95.03125
IA_Calhoun,42.53125_-94.71875
IA_Calhoun,42.53125_-94.65625
IA_Calhoun,42.53125_-94.59375
IA_Calhoun,42.53125_-94.53125
IA_Pocahontas,42.59375_-94.53125
IA_Calhoun,42.53125_-94.46875
IA_Webster,42.53125_-94.40625
IA_Webster,42.53125_-94.09375
IA_Webster,42.53125_-94.03125
IA_Webster,42.59375_-94.09375
IA_Webster,42.59375_-94.03125
IA_Hamilton,42.53125_-93.78125
IA_Hamilton,42.53125_-93.65625
IA_Hamilton,42.53125_-93.59375
IA_Hardin,42.46875_-93.03125
IA_Black Hawk,42.46875_-92.40625
IA_Black Hawk,42.46875_-92.21875
IA_Buchanan,42.46875_-91.84375
IA_Buchanan,42.46875_-91.78125
IA_Delaware,42.46875_-91.59375
IA_Delaware,42.46875_-91.40625
IA_Delaware,42.46875_-91.34375
IL_Jo Daviess,42.40625_-90.09375
IL_Stephenson,42.34375_-89.78125
IL_Stephenson,42.34375_-89.71875
IL_Stephenson,42.34375_-89.65625
IL_Stephenson,42.40625_-89.71875
IL_Stephenson,42.40625_-89.65625
IL_Winnebago,42.34375_-89.21875
IL_Winnebago,42.34375_-89.15625
IL_Winnebago,42.34375_-88.96875
IL_Boone,42.34375_-88.90625
IL_Boone,42.34375_-88.78125
IL_Lake,42.28125_-88.15625
IL_Lake,42.28125_-88.09375
MI_Van Buren,42.15625_-86.15625
MI_Van Buren,42.15625_-86.09375
MI_Van Buren,42.15625_-86.03125
MI_Van Buren,42.15625_-85.96875
MI_Kalamazoo,42.09375_-85.46875
MI_Kalamazoo,42.09375_-85.40625
MI_Kalamazoo,42.09375_-85.34375
MI_Branch,42.03125_-85.21875
MI_Branch,42.03125_-85.15625
MI_Calhoun,42.09375_-85.21875
MI_Calhoun,42.09375_-85.15625
MI_Branch,42.03125_-84.96875
MI_Calhoun,42.09375_-84.96875
MI_Hillsdale,42.03125_-84.59375
MI_Hillsdale,42.03125_-84.53125
MI_Lenawee,41.96875_-84.03125
MI_Lenawee,41.96875_-83.96875
MI_Lenawee,41.96875_-83.84375
OH_Geauga,41.65625_-81.09375
OH_Ashtabula,41.59375_-80.53125
PA_Crawford,41.59375_-80.40625
PA_Crawford,41.53125_-80.03125
PA_Elk,41.34375_-78.59375
PA_Northumberland,41.09375_-76.84375
PA_Montour,41.09375_-76.71875
PA_Columbia,41.03125_-76.34375
PA_Monroe,40.90625_-75.53125
PA_Northampton,40.84375_-75.28125
PA_Northampton,40.84375_-75.15625
NJ_Morris,40.78125_-74.78125
CA_Glenn,39.78125_-122.21875
CA_Glenn,39.78125_-122.15625
CA_Glenn,39.78125_-122.09375
CA_Butte,39.78125_-121.96875
NV_Pershing,40.53125_-118.09375
NV_Pershing,40.59375_-118.09375
NV_Pershing,40.59375_-118.03125
NV_Pershing,40.65625_-117.65625
NV_Pershing,40.65625_-117.59375
NV_Humboldt,40.71875_-117.53125
NV_Humboldt,40.71875_-117.46875
NV_Humboldt,40.71875_-117.34375
NV_Lander,40.84375_-116.59375
NV_Eureka,40.84375_-116.46875
NV_Elko,40.90625_-116.15625
NV_Elko,40.96875_-115.84375
NV_Elko,41.21875_-114.09375
UT_Box Elder,41.46875_-112.15625
UT_Cache,41.53125_-111.78125
WY_Carbon,42.09375_-106.21875
NE_Box Butte,42.28125_-103.34375
NE_Box Butte,42.28125_-103.28125
NE_Holt,42.46875_-98.71875
NE_Holt,42.46875_-98.65625
NE_Holt,42.46875_-98.59375
NE_Holt,42.46875_-98.53125
NE_Holt,42.46875_-98.46875
NE_Holt,42.46875_-98.40625
NE_Knox,42.46875_-98.21875
NE_Knox,42.46875_-97.96875
NE_Knox,42.46875_-97.90625
NE_Knox,42.46875_-97.84375
NE_Knox,42.46875_-97.78125
NE_Knox,42.46875_-97.71875
NE_Knox,42.53125_-97.78125
NE_Knox,42.59375_-97.78125
NE_Knox,42.65625_-97.90625
NE_Knox,42.65625_-97.84375
NE_Knox,42.65625_-97.78125
NE_Knox,42.65625_-97.71875
NE_Knox,42.46875_-97.53125
NE_Cedar,42.46875_-97.46875
NE_Cedar,42.46875_-97.40625
NE_Cedar,42.46875_-97.34375
NE_Cedar,42.46875_-97.28125
NE_Cedar,42.46875_-97.21875
IA_Webster,42.46875_-94.09375
IA_Webster,42.46875_-94.03125
IA_Webster,42.46875_-93.96875
IA_Hamilton,42.53125_-93.96875
IA_Hamilton,42.46875_-93.65625
IA_Hardin,42.46875_-93.46875
IA_Hardin,42.46875_-93.21875
IA_Hardin,42.46875_-93.15625
IA_Delaware,42.40625_-91.34375
IA_Delaware,42.40625_-91.15625
IA_Dubuque,42.40625_-91.09375
IA_Dubuque,42.40625_-90.96875
IA_Dubuque,42.40625_-90.90625
IA_Dubuque,42.34375_-90.78125
IA_Dubuque,42.40625_-90.71875
IL_Stephenson,42.34375_-89.84375
IL_Stephenson,42.34375_-89.59375
IL_Stephenson,42.34375_-89.53125
IL_Stephenson,42.34375_-89.40625
IL_Boone,42.28125_-88.71875
IL_McHenry,42.28125_-88.34375
MI_Van Buren,42.09375_-85.84375
MI_Van Buren,42.09375_-85.78125
MI_Kalamazoo,42.09375_-85.71875
MI_Kalamazoo,42.09375_-85.65625
MI_Branch,42.03125_-84.84375
MI_Hillsdale,41.96875_-84.65625
MI_Hillsdale,41.96875_-84.59375
MI_Hillsdale,41.96875_-84.40625
MI_Lenawee,41.96875_-84.21875
MI_Lenawee,41.96875_-84.15625
MI_Lenawee,41.90625_-83.78125
MI_Monroe,41.90625_-83.71875
MI_Lenawee,41.96875_-83.78125
MI_Monroe,41.90625_-83.53125
PA_Crawford,41.53125_-80.21875
PA_Clinton,41.15625_-77.46875
PA_Northumberland,41.03125_-76.84375
PA_Montour,41.03125_-76.71875
PA_Columbia,40.96875_-76.28125
PA_Carbon,40.84375_-75.53125
NJ_Warren,40.78125_-75.09375
NJ_Morris,40.71875_-74.71875
CA_Glenn,39.71875_-122.21875
CA_Glenn,39.71875_-122.15625
CA_Glenn,39.78125_-122.03125
CA_Plumas,39.90625_-121.34375
CA_Lassen,40.15625_-120.15625
NV_Washoe,40.21875_-119.84375
NV_Elko,40.96875_-115.46875
WY_Carbon,41.96875_-107.34375
WY_Albany,42.09375_-105.78125
NE_Box Butte,42.28125_-103.09375
NE_Box Butte,42.28125_-102.96875
NE_Box Butte,42.28125_-102.90625
NE_Cedar,42.46875_-97.15625
NE_Dixon,42.46875_-96.90625
NE_Dakota,42.46875_-96.46875
NE_Dakota,42.46875_-96.40625
IA_Woodbury,42.46875_-96.15625
IA_Woodbury,42.46875_-95.90625
IA_Woodbury,42.46875_-95.84375
IA_Sac,42.46875_-95.28125
IA_Sac,42.46875_-94.96875
IA_Calhoun,42.46875_-94.84375
IA_Black Hawk,42.40625_-92.40625
IA_Black Hawk,42.40625_-92.34375
IA_Black Hawk,42.40625_-92.09375
IA_Buchanan,42.40625_-92.03125
IA_Buchanan,42.40625_-91.96875
IA_Buchanan,42.40625_-91.90625
IA_Jackson,42.34375_-90.53125
IL_Jo Daviess,42.34375_-90.40625
IL_Jo Daviess,42.34375_-90.34375
IL_Jo Daviess,42.34375_-90.15625
IL_Jo Daviess,42.34375_-90.09375
IL_Stephenson,42.28125_-89.46875
IL_Stephenson,42.28125_-89.40625
IL_Winnebago,42.28125_-89.28125
IL_Winnebago,42.28125_-88.96875
IL_Boone,42.28125_-88.90625
IL_McHenry,42.28125_-88.53125
MI_Berrien,42.09375_-86.40625
MI_Berrien,42.09375_-86.34375
MI_Berrien,42.09375_-86.28125
MI_Van Buren,42.09375_-86.21875
MI_Van Buren,42.09375_-86.09375
MI_Van Buren,42.09375_-86.03125
MI_Van Buren,42.09375_-85.90625
MI_Van Buren,42.15625_-85.90625
MI_Saint Joseph,42.03125_-85.53125
MI_Saint Joseph,42.03125_-85.46875
MI_Branch,42.03125_-85.28125
MI_Branch,41.96875_-84.84375
MI_Hillsdale,41.96875_-84.71875
MI_Hillsdale,41.96875_-84.53125
MI_Lenawee,41.90625_-84.21875
MI_Lenawee,41.90625_-84.15625
MI_Lenawee,41.90625_-83.96875
MI_Lenawee,41.90625_-83.90625
MI_Lenawee,41.90625_-83.84375
OH_Geauga,41.59375_-81.03125
OH_Ashtabula,41.53125_-80.59375
PA_Mercer,41.46875_-80.03125
PA_Venango,41.46875_-79.96875
PA_Elk,41.28125_-78.65625
PA_Schuylkill,40.90625_-76.15625
PA_Northampton,40.78125_-75.21875
NJ_Somerset,40.65625_-74.46875
WY_Albany,42.03125_-105.90625
WY_Albany,42.03125_-105.84375
WY_Albany,42.09375_-105.65625
WY_Albany,42.15625_-105.84375
WY_Albany,42.15625_-105.78125
WY_Albany,42.15625_-105.71875
WY_Albany,42.21875_-105.96875
WY_Albany,42.21875_-105.90625
WY_Albany,42.21875_-105.84375
WY_Albany,42.21875_-105.78125
WY_Albany,42.21875_-105.71875
WY_Albany,42.28125_-105.96875
WY_Albany,42.28125_-105.90625
NE_Dixon,42.46875_-96.84375
NE_Dixon,42.46875_-96.78125
NE_Dakota,42.46875_-96.71875
NE_Dixon,42.53125_-96.84375
NE_Dixon,42.53125_-96.78125
NE_Dixon,42.53125_-96.71875
NE_Dixon,42.59375_-96.78125
NE_Dixon,42.59375_-96.71875
SD_Union,42.65625_-96.65625
SD_Union,42.71875_-96.65625
NV_Pershing,40.40625_-118.78125
NV_Pershing,40.40625_-118.46875
NV_Pershing,40.46875_-118.78125
NV_Pershing,40.46875_-118.71875
NV_Pershing,40.46875_-118.65625
NV_Pershing,40.46875_-118.59375
NV_Pershing,40.46875_-118.53125
NV_Pershing,40.46875_-118.46875
NV_Pershing,40.53125_-118.65625
NV_Pershing,40.53125_-118.59375
NV_Pershing,40.53125_-118.53125
NV_Pershing,40.53125_-118.46875
NV_Pershing,40.53125_-118.40625
NV_Pershing,40.59375_-118.59375
NV_Pershing,40.59375_-118.53125
NV_Pershing,40.59375_-118.40625
NV_Eureka,40.78125_-116.34375
NV_Eureka,40.84375_-116.28125
NV_Eureka,40.90625_-116.34375
IA_Calhoun,42.28125_-94.84375
IA_Calhoun,42.28125_-94.78125
IA_Calhoun,42.28125_-94.71875
IA_Calhoun,42.28125_-94.65625
IA_Calhoun,42.28125_-94.59375
IA_Calhoun,42.28125_-94.53125
IA_Calhoun,42.34375_-94.84375
IA_Calhoun,42.34375_-94.71875
IA_Calhoun,42.34375_-94.65625
IA_Calhoun,42.34375_-94.59375
IA_Calhoun,42.34375_-94.53125
IA_Calhoun,42.40625_-94.84375
IA_Calhoun,42.40625_-94.78125
IA_Calhoun,42.46875_-94.78125
IA_Calhoun,42.46875_-94.71875
IA_Calhoun,42.46875_-94.65625
IA_Calhoun,42.53125_-94.84375
IA_Jackson,42.28125_-90.84375
IA_Jackson,42.28125_-90.78125
IA_Dubuque,42.34375_-90.84375
IA_Dubuque,42.40625_-90.84375
NV_Pershing,40.53125_-117.84375
NV_Pershing,40.59375_-117.84375
NE_Antelope,42.40625_-97.96875
NE_Dixon,42.34375_-96.84375
NE_Dixon,42.34375_-96.78125
NE_Dakota,42.34375_-96.71875
NE_Dakota,42.34375_-96.65625
NE_Dixon,42.40625_-96.84375
NE_Dixon,42.40625_-96.78125
NE_Dakota,42.40625_-96.71875
NE_Dakota,42.40625_-96.65625
IA_Ida,42.34375_-95.46875
IA_Ida,42.34375_-95.40625
IA_Ida,42.34375_-95.34375
IA_Sac,42.34375_-95.28125
IA_Sac,42.34375_-95.21875
IA_Sac,42.34375_-95.15625
IA_Sac,42.34375_-95.09375
IA_Sac,42.34375_-95.03125
IA_Ida,42.40625_-95.53125
IA_Ida,42.40625_-95.46875
IA_Ida,42.40625_-95.40625
IA_Ida,42.40625_-95.34375
IA_Sac,42.40625_-95.28125
IA_Sac,42.40625_-95.21875
IA_Sac,42.40625_-95.15625
IA_Sac,42.40625_-95.09375
IA_Ida,42.46875_-95.46875
IA_Ida,42.46875_-95.40625
IA_Ida,42.46875_-95.34375
IA_Sac,42.46875_-95.21875
IA_Sac,42.46875_-95.15625
IA_Sac,42.46875_-95.09375
IA_Sac,42.53125_-95.28125
IA_Sac,42.53125_-95.21875
IA_Cherokee,42.59375_-95.46875
IA_Cherokee,42.59375_-95.40625
IA_Buena Vista,42.59375_-95.34375
IA_Buena Vista,42.59375_-95.09375
IA_Cherokee,42.65625_-95.40625
IA_Buena Vista,42.65625_-95.09375
IA_Cherokee,42.71875_-95.40625
IA_Buena Vista,42.71875_-95.34375
IA_Black Hawk,42.40625_-92.15625
IA_Black Hawk,42.46875_-92.15625
IA_Black Hawk,42.46875_-92.09375
IA_Buchanan,42.46875_-92.03125
IA_Buchanan,42.46875_-91.96875
IA_Jackson,42.28125_-90.65625
IA_Jackson,42.34375_-90.65625
IA_Dubuque,42.40625_-90.65625
OH_Trumbull,41.46875_-80.65625
OH_Ashtabula,41.53125_-80.65625
OH_Ashtabula,41.59375_-80.65625
PA_Columbia,40.96875_-76.53125
PA_Columbia,41.03125_-76.53125
CA_Glenn,39.71875_-122.28125
WY_Platte,42.15625_-105.03125
WY_Platte,42.15625_-104.96875
NE_Pierce,42.40625_-97.78125
NE_Pierce,42.40625_-97.65625
NE_Knox,42.46875_-97.65625
NE_Pierce,42.40625_-97.46875
NE_Pierce,42.40625_-97.40625
IA_Ida,42.46875_-95.65625
IA_Sac,42.28125_-95.21875
IA_Sac,42.28125_-95.15625
IA_Hamilton,42.40625_-93.90625
IA_Hamilton,42.40625_-93.84375
IA_Hamilton,42.40625_-93.71875
IA_Hamilton,42.46875_-93.90625
IA_Hamilton,42.46875_-93.78125
IA_Hamilton,42.28125_-93.53125
IA_Hamilton,42.28125_-93.46875
IA_Hamilton,42.34375_-93.53125
IA_Hamilton,42.34375_-93.46875
IA_Hamilton,42.40625_-93.53125
IA_Hamilton,42.46875_-93.53125
IA_Hardin,42.40625_-93.09375
IA_Hardin,42.40625_-93.03125
IA_Black Hawk,42.40625_-92.53125
IA_Black Hawk,42.46875_-92.53125
IA_Black Hawk,42.46875_-92.46875
IA_Black Hawk,42.34375_-92.09375
IA_Buchanan,42.34375_-92.03125
IA_Jackson,42.34375_-90.59375
IL_Jo Daviess,42.28125_-90.28125
IL_Jo Daviess,42.28125_-90.21875
IL_Jo Daviess,42.28125_-90.15625
IL_Jo Daviess,42.34375_-90.28125
IL_Jo Daviess,42.34375_-90.21875
IL_Stephenson,42.28125_-89.90625
IL_Stephenson,42.28125_-89.84375
IL_Stephenson,42.28125_-89.78125
IL_Stephenson,42.28125_-89.71875
MI_Saint Joseph,42.03125_-85.40625
MI_Saint Joseph,42.03125_-85.34375
MI_Branch,41.96875_-85.28125
MI_Branch,41.96875_-84.90625
PA_Northampton,40.78125_-75.28125
CA_Mendocino,39.46875_-123.34375
CA_Glenn,39.71875_-122.09375
CA_Butte,39.78125_-121.90625
CA_Butte,39.78125_-121.78125
NV_Washoe,40.28125_-119.34375
NV_Pershing,40.40625_-118.34375
NV_Pershing,40.46875_-118.34375
NV_Pershing,40.53125_-118.34375
NV_Pershing,40.53125_-118.28125
NV_Pershing,40.59375_-118.34375
NV_Pershing,40.46875_-118.21875
NV_Pershing,40.46875_-118.09375
NV_Pershing,40.59375_-117.59375
NV_Eureka,40.78125_-116.40625
NV_Elko,40.90625_-115.40625
NV_Elko,40.96875_-115.40625
NV_Elko,40.96875_-115.34375
NV_Elko,40.96875_-115.28125
UT_Rich,41.53125_-111.15625
WY_Sweetwater,41.84375_-108.34375
WY_Carbon,42.03125_-106.34375
WY_Goshen,42.15625_-104.40625
NE_Box Butte,42.21875_-103.21875
NE_Box Butte,42.21875_-103.15625
NE_Box Butte,42.21875_-103.09375
NE_Holt,42.40625_-98.46875
NE_Antelope,42.40625_-98.09375
NE_Antelope,42.40625_-98.03125
NE_Antelope,42.40625_-97.90625
NE_Antelope,42.40625_-97.84375
NE_Pierce,42.40625_-97.71875
NE_Pierce,42.34375_-97.59375
NE_Pierce,42.40625_-97.59375
NE_Pierce,42.40625_-97.53125
NE_Wayne,42.34375_-97.34375
NE_Cedar,42.40625_-97.34375
NE_Cedar,42.40625_-97.21875
NE_Cedar,42.40625_-97.15625
IA_Woodbury,42.34375_-96.28125
IA_Woodbury,42.34375_-96.21875
IA_Woodbury,42.40625_-96.28125
IA_Woodbury,42.40625_-96.21875
IA_Woodbury,42.40625_-96.09375
IA_Woodbury,42.40625_-96.03125
IA_Woodbury,42.40625_-95.96875
IA_Woodbury,42.46875_-95.96875
IA_Woodbury,42.28125_-95.90625
IA_Woodbury,42.34375_-95.90625
IA_Woodbury,42.34375_-95.84375
IA_Woodbury,42.40625_-95.90625
IA_Woodbury,42.40625_-95.84375
IA_Sac,42.40625_-94.96875
IA_Sac,42.40625_-94.90625
IA_Sac,42.46875_-94.90625
IA_Calhoun,42.40625_-94.46875
IA_Webster,42.40625_-94.28125
IA_Webster,42.40625_-94.03125
IA_Hardin,42.40625_-93.34375
IA_Hardin,42.40625_-93.28125
IA_Hardin,42.40625_-93.21875
IA_Grundy,42.40625_-92.90625
IA_Grundy,42.40625_-92.84375
IA_Grundy,42.40625_-92.78125
IA_Grundy,42.46875_-92.90625
IA_Grundy,42.46875_-92.84375
IA_Grundy,42.40625_-92.96875
IA_Grundy,42.40625_-92.71875
IA_Grundy,42.40625_-92.65625
IA_Grundy,42.40625_-92.59375
IA_Grundy,42.46875_-92.96875
IA_Grundy,42.46875_-92.71875
IA_Grundy,42.46875_-92.65625
IA_Grundy,42.46875_-92.59375
IA_Grundy,42.53125_-92.84375
IA_Grundy,42.53125_-92.71875
IA_Grundy,42.34375_-92.65625
IA_Black Hawk,42.34375_-92.46875
IA_Black Hawk,42.34375_-92.40625
IA_Buchanan,42.34375_-91.90625
IA_Buchanan,42.34375_-91.84375
IA_Buchanan,42.40625_-91.84375
IA_Buchanan,42.34375_-91.78125
IA_Buchanan,42.34375_-91.71875
IA_Buchanan,42.34375_-91.65625
